Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
56.672176,93.87511,12594.695,4.965309,Sedentary,5.0
54.915684,93.07552,7614.0376,8.252233,Sedentary,5.0
75.220604,99.76219,2918.6553,7.735118,Highly_Active,10.0
79.64644,97.45763,440.7908,6.1163225,Seddentary,3.0
102.671,98.91699,1460.9968,7.1144967,Highly_Active,1.0
83.642166,98.04063,4183.393,6.1253076,Highly Active,2.0
84.54438,98.94351,1164.1833,6.5219045,Sedentary,6.0
104.84767,99.37622,10066.074,7.629506,Sedentary,3.0
60.46812,100.0,10879.183,10.316952,Highly_Active,10.0
75.220604,98.85659,1030.3389,7.9462523,Active,10.0
83.29335,100.0,9084.686,6.871292,Highly_Active,4.0
71.339066,97.84158,5025.5103,8.635548,Actve,8.0
79.46308,98.867584,22961.824,4.3692403,Seddentary,10.0
93.37145,95.19495,10843.925,5.893153,Seddentary,8.0
86.42338,96.62688,6161.3696,6.6008086,Highly_Active,4.0
97.747826,99.39495,6477.636,4.942166,Highly_Active,9.0
61.378803,99.55204,1379.8757,5.6884456,Seddentary,3.0
88.460594,97.63365,15685.654,4.016062,Sedentary,7.0
63.41248,100.0,5734.9062,4.5818753,Highly Active,8.0
100.03401,94.71277,5974.8057,6.132492,Sedentary,4.0
81.72183,100.0,5996.5566,5.0890884,Highly Active,4.0
82.60315,97.64272,2263.027,7.1311927,Seddentary,6.0
66.26992,94.24022,11702.567,6.9016304,Active,4.0
67.02938,95.97411,13880.752,7.035614,Highly Active,2.0
81.07928,97.03879,2376.6096,5.743356,Actve,3.0
101.22396,95.916824,4080.891,8.123547,Highly_Active,1.0
98.73576,96.01895,1381.9117,7.2511454,Highly_Active,8.0
80.377205,99.03611,1907.646,6.8367887,Active,9.0
68.680466,96.87219,2866.1309,6.849215,Highly Active,1.0
83.593636,93.59517,16258.757,6.188703,Sedentary,5.0
93.816956,98.57256,6887.4854,8.477812,Actve,6.0
78.17699,96.7439,6206.257,8.212496,Active,3.0
69.19079,100.0,20530.283,5.952017,Highly Active,5.0
85.18691,96.48914,10968.688,6.7473917,Seddentary,3.0
71.40478,94.513214,113.265465,5.905144,Actve,4.0
69.673355,97.478745,929.3987,10.198327,Active,5.0
74.157875,95.850334,1992.8408,6.1171675,Highly Active,8.0
84.99905,96.02639,2536.0403,8.292935,Highly Active,9.0
71.66201,97.37049,12572.997,10.5189,Active,9.0
74.441795,97.67615,10284.95,6.9754167,Actve,5.0
77.15187,97.36814,1100.2407,3.887148,Highly_Active,1.0
75.220604,97.54947,5343.9766,8.765345,Seddentary,8.0
98.24332,99.19743,808.79047,5.7323856,Active,7.0
102.64366,97.58592,1328.6735,5.469479,Sedentary,10.0
70.45789,98.478615,1941.2367,9.168911,Highly Active,7.0
63.035892,99.62329,16498.922,4.5476046,Highly Active,7.0
68.04012,96.805244,3186.874,8.651976,Highly_Active,10.0
81.687325,97.993675,17323.377,6.164302,Actve,4.0
73.709984,98.17605,9724.833,3.7205293,Sedentary,1.0
55.81792,95.20191,9687.447,7.826059,Active,10.0
72.66278,93.68218,11389.35,3.1225088,Highly Active,8.0
81.105896,98.0887,706.21643,6.505463,Seddentary,2.0
89.76958,95.89959,11797.32,4.0483027,Active,3.0
101.35366,100.0,2037.9292,6.0078998,Actve,7.0
68.27866,99.409645,28916.22,7.545498,Seddentary,6.0
65.64855,95.94767,13196.485,7.133917,Highly Active,2.0
71.2419,94.401085,39882.246,6.811986,Highly Active,2.0
75.220604,95.51213,19365.275,8.013873,Active,1.0
64.4963,98.206314,3121.0488,6.4999423,Actve,5.0
64.585724,97.39402,19893.871,6.175473,Highly Active,2.0
79.90353,99.40928,2805.746,6.9279704,Highly Active,6.0
62.507202,95.86996,7536.7104,5.5076294,Seddentary,5.0
87.37047,98.948395,11951.29,7.794228,Highly Active,4.0
92.23693,98.64967,3368.525,6.605965,Highly Active,4.0
58.11236,100.0,1595.9254,7.573669,Actve,9.0
55.425648,98.36831,15769.031,6.234026,Actve,4.0
66.960625,96.25848,763.09546,7.2484727,Sedentary,5.0
68.980095,97.84158,3178.6414,7.4975824,Seddentary,5.0
93.99094,97.45951,5444.4214,3.4708776,Seddentary,8.0
74.244965,97.17495,11434.31,4.308332,Actve,10.0
81.29564,98.240974,14219.625,6.505463,Actve,3.0
81.26802,100.0,5016.8203,6.303229,Highly Active,8.0
61.791187,100.0,5963.306,8.41302,Seddentary,7.0
71.23954,99.14575,13460.684,7.1809106,Active,6.0
74.80802,99.77427,4404.7974,7.284946,Active,5.0
80.6638,98.8324,5732.606,8.812576,Seddentary,4.0
53.486164,96.1506,130.27652,8.56411,Highly_Active,1.0
66.08121,99.892456,21128.525,4.987239,Sedentary,8.0
75.172646,93.06446,5855.5386,8.349481,Highly_Active,6.0
68.405716,97.95044,9102.726,6.6572576,Seddentary,2.0
53.96741,98.09217,1994.3226,5.7271056,Seddentary,3.0
64.162796,97.84158,7481.78,6.059799,Active,9.0
54.112972,96.05073,4313.6357,5.561754,Seddentary,6.0
95.71417,99.996475,835.1918,6.7117577,Active,8.0
70.20541,98.43061,12410.545,6.3755627,Sedentary,1.0
74.01737,97.31481,12799.199,8.35398,Sedentary,9.0
60.316357,94.25252,460.8345,9.39951,Seddentary,2.0
78.46066,98.42419,3467.023,5.892232,Active,7.0
85.42602,98.45513,2313.5676,4.556362,Actve,8.0
61.25688,97.49139,5085.0356,6.505463,Highly Active,5.0
61.594013,100.0,4696.9067,7.912677,Sedentary,9.0
67.566086,100.0,7478.4985,7.070719,Actve,5.0
53.99868,97.655876,1990.3652,4.191921,Sedentary,6.0
80.703384,100.0,1754.4974,5.311604,Actve,5.0
86.38499,100.0,8994.424,6.720821,Actve,9.0
53.511414,96.68887,26168.02,5.575944,Seddentary,7.0
88.214745,95.94366,20476.19,5.003421,Actve,9.0
88.22589,95.57672,10991.057,9.716643,Highly_Active,3.0
40.0,100.0,488.96317,5.000411,Actve,3.0
58.444115,97.323044,1900.5852,8.309813,Active,3.0
75.220604,96.561066,8189.8726,7.119034,Actve,8.0
83.52585,99.92552,2454.5781,7.412429,Active,5.0
81.56978,97.37387,3501.777,8.206829,Highly_Active,5.0
61.126156,95.918564,21505.78,5.466668,Sedentary,2.0
99.368774,100.0,631.8266,6.050324,Active,10.0
64.49895,100.0,13825.337,7.2089095,Active,2.0
62.471294,96.724434,361.25018,3.7261326,Sedentary,2.0
57.587124,96.47517,2886.819,8.974449,Active,5.0
72.32142,97.648125,5674.0825,6.673954,Highly_Active,5.0
88.562515,97.84158,3084.5732,5.0870867,Active,1.0
61.480576,100.0,22051.496,8.1407175,Actve,1.0
78.12632,95.83715,4913.551,6.505463,Active,4.0
78.0504,94.74596,9265.578,5.417781,Actve,1.0
74.528145,97.587166,8476.167,7.9187446,Seddentary,5.0
79.83163,95.84628,12616.587,3.0117428,Seddentary,3.0
75.220604,97.450966,13961.284,7.129343,Active,7.0
79.09478,96.794334,4395.673,8.46541,Sedentary,9.0
90.701614,94.74048,13914.562,5.2505555,Sedentary,5.0
58.49906,100.0,7418.0938,4.577296,Highly Active,4.0
68.36678,98.252785,8109.896,7.1347804,Highly_Active,3.0
58.517403,99.74471,1331.657,5.4848576,Highly Active,2.0
83.218445,93.60787,1968.1849,9.872131,Sedentary,2.0
93.3275,96.522934,8145.7456,5.704855,Actve,8.0
70.35506,96.64421,2161.2307,6.2084093,Active,8.0
79.223145,99.9969,4713.961,7.2821426,Highly Active,1.0
52.581875,100.0,4712.9355,3.7725134,Active,10.0
75.323265,95.62319,1866.3472,6.589542,Active,1.0
49.902603,98.32214,5850.948,8.179168,Actve,7.0
75.90947,100.0,5806.876,6.3783174,Seddentary,6.0
46.149456,96.63349,966.9213,4.7781143,Sedentary,7.0
100.41718,96.45175,3358.8484,5.8487153,Highly_Active,2.0
74.240326,99.033875,3188.0264,6.505463,Highly Active,10.0
73.65249,94.8002,5780.171,6.063653,Highly Active,4.0
103.62505,93.91467,9685.359,8.165158,Seddentary,8.0
75.99092,91.78586,128.80934,5.5634785,Highly_Active,2.0
50.85742,99.37298,995.47253,7.5487647,Seddentary,6.0
68.53788,100.0,2516.7024,4.276545,Highly_Active,10.0
104.17762,98.01499,11640.359,9.319086,Highly Active,3.0
61.57122,100.0,4584.4585,8.196978,Sedentary,2.0
68.39176,93.70365,5006.126,5.7617435,Highly Active,1.0
98.20062,99.193985,3684.0427,4.51542,Sedentary,5.0
63.434856,98.288216,3754.736,5.737793,Highly_Active,5.0
73.56871,96.26139,26577.412,6.922968,Active,8.0
95.25681,98.72845,16023.596,8.129014,Actve,5.0
66.39358,100.0,9059.002,3.3346298,Highly Active,10.0
63.021698,99.82625,2741.7974,8.308235,Active,10.0
47.354855,96.78487,5046.3203,6.885299,Active,2.0
58.456135,96.79376,8185.036,4.754862,Highly Active,4.0
61.748837,98.842064,3512.7756,2.6763682,Sedentary,5.0
69.553085,99.19075,5203.3213,6.706212,Highly Active,4.0
80.35928,96.41049,1102.3992,6.829836,Actve,3.0
74.33056,100.0,687.74164,5.575526,Active,1.0
56.526783,97.88507,1281.6548,7.8681326,Sedentary,3.0
95.40687,100.0,9864.28,9.550883,Highly Active,2.0
58.4696,97.32464,1474.719,5.9007835,Highly_Active,7.0
102.054825,100.0,18105.941,5.380015,Sedentary,1.0
77.26911,98.7269,3218.1428,9.075221,Highly_Active,1.0
90.68051,94.322876,1296.1548,6.168963,Sedentary,8.0
82.948166,96.282425,12210.558,7.4889665,Highly Active,7.0
97.586235,98.93773,4269.9707,5.5891275,Sedentary,7.0
74.34951,100.0,3442.4226,8.210455,Active,9.0
71.001465,98.339355,2797.6323,4.633263,Sedentary,7.0
79.570724,95.5598,2808.6992,6.717614,Active,10.0
70.87065,97.8264,7622.873,6.9439282,Actve,10.0
81.80359,98.76495,5445.572,6.226162,Active,10.0
98.247086,99.62673,4413.069,5.545488,Highly_Active,4.0
49.642517,100.0,4147.306,9.189418,Highly Active,8.0
73.859665,100.0,1072.0669,7.713295,Highly_Active,7.0
108.00892,97.9011,12316.827,5.2022867,Sedentary,3.0
69.145515,94.71972,18306.486,3.6742253,Highly_Active,5.0
90.20592,99.891594,11343.716,8.717776,Highly Active,2.0
88.059364,97.01309,4201.0034,5.110858,Seddentary,10.0
53.43243,100.0,25077.424,6.5927043,Highly_Active,9.0
79.452126,99.31539,6748.161,6.6377983,Actve,6.0
78.29516,97.56992,10413.108,6.9288535,Highly Active,7.0
122.73568,100.0,9462.529,3.9674325,Highly_Active,2.0
40.0,98.92604,8612.537,5.9763427,Seddentary,2.0
50.691685,100.0,7190.2905,6.4763556,Active,9.0
71.56926,96.51347,1664.3551,6.4167533,Seddentary,1.0
69.63561,96.05908,2441.4805,7.5722284,Sedentary,4.0
61.74759,93.64578,15245.095,6.7474475,Active,9.0
62.704174,99.82613,1388.8119,7.16786,Active,5.0
85.26411,97.38592,1153.806,5.601958,Sedentary,4.0
62.396866,100.0,2340.0977,9.060631,Seddentary,3.0
66.8836,98.60424,3151.3313,6.0659895,Highly Active,6.0
89.95513,98.620026,5638.406,6.9939094,Actve,1.0
87.646935,100.0,6511.6284,6.671373,Highly_Active,1.0
67.836365,97.602905,10946.981,7.1765227,Actve,9.0
53.015682,97.02743,533.68365,8.300732,Sedentary,10.0
88.18919,95.6316,1634.4268,5.2386923,Seddentary,10.0
60.90232,98.124176,4924.6724,7.738494,Active,6.0
94.37772,98.76879,2021.3629,7.605827,Seddentary,5.0
81.290726,96.95819,14471.771,6.76004,Sedentary,5.0
72.10095,100.0,7154.8257,6.840163,Highly Active,1.0
81.57723,94.08949,4716.6216,4.766593,Active,10.0
45.719593,99.57689,3.1060016,6.505463,Actve,1.0
97.20345,95.897156,13695.525,3.639137,Highly Active,5.0
71.8622,99.631256,4324.465,6.0407863,Active,2.0
77.504395,98.27487,5306.178,6.4051037,Active,6.0
66.35324,98.29893,8387.593,4.4017477,Highly Active,8.0
75.220604,99.12796,19403.127,6.948664,Actve,9.0
98.96993,99.5803,1205.573,8.310752,Highly_Active,1.0
75.220604,97.431564,516.9137,6.823165,Highly_Active,6.0
68.7354,97.84158,910.0346,6.491777,Seddentary,4.0
85.247826,99.441124,9449.04,5.711885,Seddentary,9.0
79.65624,100.0,969.0263,7.0573664,Seddentary,5.0
98.306526,99.037994,4865.778,4.9756274,Seddentary,3.0
44.757168,97.25181,8581.022,2.8823426,Highly Active,5.0
68.092415,100.0,8732.1045,8.869382,Seddentary,4.0
75.220604,100.0,3650.2888,6.505463,Seddentary,5.0
93.470634,99.993454,8395.555,4.85116,Active,1.0
55.61672,98.57916,20971.682,4.3308535,Seddentary,2.0
79.94667,97.90803,198.6439,6.6595736,Sedentary,4.0
55.396664,94.91929,7789.9756,6.5966206,Seddentary,4.0
67.50956,100.0,5176.0693,7.724294,Active,7.0
60.070435,91.858475,1673.0303,5.9975176,Highly Active,1.0
74.89679,98.43245,2574.2747,8.23243,Sedentary,5.0
105.420715,97.43058,12704.505,6.1750298,Active,6.0
53.618114,99.06645,6188.427,8.31951,Highly_Active,2.0
57.935596,97.48933,102.45862,6.227834,Highly Active,5.0
83.95471,98.30044,23539.492,5.2036695,Highly_Active,9.0
72.70751,96.9601,7680.163,5.9383445,Sedentary,2.0
55.91069,98.262695,4091.8423,7.48136,Active,4.0
67.93435,96.454216,8721.672,7.030755,Sedentary,6.0
52.295517,97.91889,1602.0985,6.578792,Seddentary,10.0
67.647514,96.34712,2112.158,4.9342976,Highly_Active,3.0
60.422577,100.0,1155.1648,6.410004,Sedentary,4.0
79.66392,94.83973,3541.7144,5.5206766,Highly_Active,9.0
84.64701,96.12575,16455.1,5.4817963,Seddentary,2.0
40.0,97.25121,3443.917,7.992959,Seddentary,5.0
76.60591,97.026,2378.5842,5.35047,Sedentary,1.0
40.4522,99.66029,8511.464,5.2652774,Seddentary,7.0
75.09462,98.00209,14260.341,6.9711175,Seddentary,4.0
98.872856,96.477165,1960.1472,5.125695,Actve,1.0
69.77459,97.26118,11548.965,5.6686807,Seddentary,7.0
78.83864,99.272514,2544.939,6.505463,Sedentary,9.0
86.060814,93.59629,1988.7704,6.249046,Highly Active,10.0
86.601715,95.77415,4483.309,7.513765,Highly Active,2.0
87.51656,97.31983,483.43112,10.2728815,Sedentary,9.0
81.52747,98.4356,13875.512,6.7992415,Highly Active,6.0
63.694332,97.91864,14519.267,7.2871046,Seddentary,7.0
84.66638,98.47147,7918.8896,6.9688625,Highly Active,2.0
97.34889,97.73388,2525.638,6.0120287,Highly_Active,1.0
82.27416,99.43425,1276.6047,6.6888437,Actve,5.0
77.85222,97.41154,8399.978,6.2319674,Sedentary,9.0
49.87698,96.51191,761.588,5.1336417,Active,1.0
59.053497,95.53277,3706.591,7.7496448,Seddentary,8.0
64.218506,97.37616,651.019,3.7858658,Highly Active,3.0
58.519722,97.71488,3891.4536,6.5114746,Active,7.0
72.53481,97.30619,1011.08887,6.0810847,Actve,3.0
61.07147,94.6911,228.99446,4.945738,Highly_Active,7.0
87.99398,98.53139,4181.479,7.434257,Highly Active,1.0
69.01892,97.95269,5870.3496,4.967393,Actve,10.0
58.26492,99.16816,4050.4988,5.888256,Seddentary,6.0
61.159206,97.52195,1356.3479,7.591644,Seddentary,7.0
76.0263,95.95683,564.1545,3.61208,Seddentary,3.0
70.76772,97.768715,945.66376,8.116261,Sedentary,8.0
75.62653,100.0,9090.907,6.4453845,Sedentary,10.0
71.30148,96.55411,112.0247,6.036351,Highly Active,8.0
100.76985,97.380196,13930.603,4.4309583,Seddentary,8.0
75.220604,96.16917,12831.972,6.6356416,Highly_Active,9.0
62.098793,97.816086,14869.248,6.5372396,Highly Active,8.0
75.220604,96.258804,14769.039,7.3197865,Highly_Active,9.0
69.60043,97.41419,7708.1323,5.7956624,Highly Active,1.0
57.943756,100.0,7708.1323,5.036976,Active,1.0
49.072693,99.42711,9173.9,6.9705954,Highly_Active,2.0
84.57663,97.71938,2497.9333,5.6336117,Highly Active,9.0
74.84464,97.83074,9849.116,7.2567277,Actve,5.0
91.83814,99.55169,6692.072,4.9532743,Seddentary,4.0
73.891205,97.84158,195.124,7.691041,Highly Active,6.0
71.721466,96.97816,10804.227,8.735039,Highly Active,10.0
55.881626,100.0,14326.656,6.250185,Sedentary,1.0
65.610085,99.478455,5101.023,8.523187,Sedentary,1.0
48.084736,97.51463,4672.7207,7.6302285,Actve,1.0
90.58399,93.982666,3901.3901,7.004774,Highly Active,7.0
55.247383,97.84158,8881.69,6.479813,Highly_Active,7.0
78.31084,97.84158,1698.5475,5.683607,Active,7.0
71.29963,95.676895,10408.511,8.296644,Sedentary,3.0
80.82995,97.84158,2420.573,7.993856,Sedentary,3.0
75.516884,99.95983,2121.9128,4.931994,Seddentary,10.0
55.15852,95.08357,11594.952,6.672575,Highly_Active,5.0
70.009674,96.37608,1341.3081,5.2791386,Highly Active,4.0
94.00162,99.05362,13889.892,7.212621,Sedentary,2.0
62.652687,98.16093,26674.395,7.623631,Highly Active,7.0
92.36216,98.76892,2698.3372,4.154784,Active,7.0
84.92441,97.81983,18405.357,6.37474,Actve,8.0
77.08946,100.0,5849.667,7.136665,Seddentary,1.0
63.910908,99.18857,2101.4827,6.6370363,Active,5.0
79.08711,95.73251,4218.46,9.175404,Highly Active,8.0
67.3455,96.62593,11267.974,4.1405606,Highly Active,6.0
91.56925,98.32032,7689.6675,8.532797,Highly Active,6.0
75.220604,98.05013,4779.363,5.1747346,Sedentary,4.0
79.61994,100.0,2082.3977,3.2851408,Actve,6.0
75.431366,100.0,9057.138,6.980344,Seddentary,8.0
79.92793,100.0,2631.1865,6.3117056,Actve,5.0
85.766624,97.73044,2813.2627,6.638246,Highly Active,6.0
61.67614,100.0,9617.303,7.282217,Sedentary,7.0
61.66307,100.0,5721.9795,7.3244543,Actve,5.0
78.23052,98.31394,1439.1329,5.7037954,Sedentary,9.0
89.46957,94.69169,8133.365,7.7176743,Sedentary,6.0
71.261955,95.92803,2089.3372,3.4749973,Active,2.0
96.5684,96.95862,10004.17,6.358191,Sedentary,7.0
70.50072,97.11361,4560.234,8.194003,Seddentary,7.0
64.326126,96.47679,6326.823,6.92854,Highly Active,5.0
81.81383,97.20728,6431.1484,6.574976,Highly Active,8.0
66.80766,98.99314,1111.4152,5.984057,Actve,8.0
66.99452,98.4611,7358.2705,7.0208783,Sedentary,5.0
78.90001,96.95869,14128.548,6.079209,Highly Active,9.0
88.97808,98.9711,15527.837,7.440437,Actve,1.0
79.53508,99.0764,8165.6694,5.7209983,Highly Active,8.0
76.62451,98.8737,24310.98,8.788454,Sedentary,6.0
103.85374,98.09672,6383.9326,7.320394,Active,1.0
85.446815,98.61298,2059.4058,9.219293,Highly Active,3.0
69.92264,97.94755,7555.226,5.9181943,Active,5.0
91.54057,97.36913,16791.828,8.336594,Seddentary,5.0
71.40722,99.2767,3111.4653,4.602037,Seddentary,6.0
84.05332,99.86147,2153.7546,7.58304,Seddentary,5.0
83.10205,96.385544,23774.367,6.326411,Actve,9.0
75.040054,100.0,10183.489,6.678679,Seddentary,6.0
64.1376,95.83206,357.41916,7.594016,Sedentary,5.0
74.586685,97.87378,5765.7075,7.6149964,Actve,9.0
67.888664,99.22235,1869.9508,7.757791,Sedentary,4.0
78.94968,98.53355,2366.115,6.505463,Sedentary,9.0
81.33727,96.05277,641.6358,7.3127666,Sedentary,7.0
45.440956,98.42164,1838.6107,6.167282,Actve,5.0
80.06484,100.0,4925.593,5.5337358,Active,8.0
118.8792,97.58518,572.7493,6.750046,Sedentary,1.0
70.24873,95.15202,15431.463,3.282059,Highly_Active,7.0
89.83383,95.18041,10454.133,7.128583,Sedentary,9.0
86.12955,100.0,3361.8647,7.8047314,Sedentary,8.0
50.365646,97.29538,976.66595,7.429936,Active,8.0
75.220604,97.936424,35780.55,5.5831513,Seddentary,2.0
62.390617,98.62633,5799.669,3.4328775,Seddentary,8.0
72.03728,92.82288,3849.091,7.4842877,Highly Active,6.0
53.110588,100.0,1550.1082,5.3170567,Highly_Active,9.0
81.63419,100.0,1590.2068,4.568928,Actve,5.0
69.88451,97.18374,11134.628,7.922528,Actve,2.0
95.179375,97.76264,5136.052,4.466979,Active,3.0
54.606163,99.40606,28947.023,6.2426825,Active,5.0
88.63045,97.06069,21417.824,9.166068,Active,9.0
81.32026,100.0,1622.0045,5.4990754,Highly Active,2.0
62.125015,99.02855,51648.29,4.9014935,Seddentary,6.0
75.220604,100.0,30184.809,7.2609086,Actve,1.0
75.220604,95.67101,11240.895,6.9905567,Highly Active,7.0
78.54982,98.70732,3470.523,4.013957,Highly_Active,9.0
59.016384,98.82853,1776.5256,6.5789003,Sedentary,2.0
60.764797,99.419205,762.1345,8.267216,Seddentary,7.0
89.856804,97.74429,373.61514,8.599874,Highly Active,8.0
63.27772,96.16051,12034.862,6.10929,Seddentary,7.0
83.69864,95.049034,20374.8,7.2436714,Sedentary,9.0
93.28286,96.91005,10365.999,7.313115,Actve,2.0
62.93615,96.72844,9961.837,8.012253,Sedentary,8.0
56.25715,97.15595,3755.1497,6.363774,Highly Active,8.0
88.07998,97.6227,7174.5596,8.442963,Sedentary,5.0
70.51769,95.43902,7786.471,6.505463,Highly_Active,2.0
68.41803,95.94311,2082.0437,7.670331,Highly_Active,9.0
96.429596,97.08006,9394.054,4.996887,Active,6.0
70.98231,98.800316,1105.7274,3.814689,Highly Active,1.0
79.164795,96.70478,2431.5903,7.418376,Highly_Active,9.0
50.82776,98.787895,6236.2095,10.932997,Active,5.0
73.85473,100.0,5429.2256,6.980649,Highly Active,7.0
61.780804,97.944855,8535.535,6.505463,Sedentary,7.0
67.39554,100.0,6121.236,8.363125,Actve,5.0
66.512085,100.0,355.68985,5.8330274,Active,1.0
94.52085,99.06673,26623.121,3.8527365,Highly_Active,6.0
65.05302,97.04331,10092.322,7.914016,Sedentary,3.0
66.978485,97.52265,14867.043,8.832032,Active,5.0
98.017876,99.81156,11404.919,6.693331,Highly Active,8.0
69.647545,98.129715,1671.2985,6.9688807,Highly Active,5.0
65.69326,100.0,18891.076,5.586762,Actve,7.0
91.50075,97.36396,28982.879,6.256172,Seddentary,6.0
75.23923,97.75218,573.5758,6.833522,Sedentary,3.0
75.220604,100.0,573.5758,6.567442,Highly_Active,9.0
79.48325,95.99243,32444.99,6.5536995,Highly_Active,2.0
95.0942,100.0,2431.674,1.7888323,Seddentary,9.0
59.490658,93.65519,11995.919,6.7473664,Highly Active,3.0
92.16634,96.30066,539.2489,4.508624,Active,8.0
52.59423,95.74517,9228.904,7.213499,Highly_Active,10.0
62.76945,94.65643,8460.436,8.086237,Seddentary,7.0
61.55054,96.62052,19424.332,7.340344,Highly_Active,1.0
72.88433,97.078,9132.143,4.777976,Highly_Active,6.0
63.746635,98.36685,295.96698,5.2487497,Highly_Active,10.0
94.06498,93.84481,4190.624,6.399892,Actve,5.0
82.80136,100.0,2992.8008,7.7801065,Active,7.0
74.78069,96.878365,5919.6245,7.991776,Sedentary,7.0
61.8273,98.41975,3914.2625,7.0409436,Seddentary,3.0
96.02038,96.770836,2307.7305,5.0536366,Highly Active,10.0
76.47538,98.00862,7573.213,8.260889,Highly_Active,5.0
71.23824,98.53052,2608.9792,6.461318,Active,9.0
72.95902,99.35276,13310.583,5.903526,Active,8.0
71.67162,94.49155,2730.524,5.769871,Active,6.0
87.69167,97.84158,5070.071,4.217022,Sedentary,7.0
91.9553,92.95217,12241.773,8.149656,Actve,10.0
61.110844,98.49194,12116.858,6.3123016,Sedentary,1.0
65.21572,98.57261,6174.7837,5.4617567,Seddentary,3.0
65.96384,96.575874,3345.3567,7.4109144,Seddentary,5.0
79.79796,97.76785,5714.1597,7.6809983,Highly_Active,10.0
89.970924,98.38776,13265.088,3.901091,Seddentary,10.0
54.40442,96.25952,1728.3003,8.8259735,Highly Active,7.0
59.3044,92.580826,914.62946,9.83198,Seddentary,10.0
69.84604,97.04004,6106.4565,6.6529813,Actve,3.0
83.00637,100.0,5973.9175,6.8590493,Actve,2.0
60.885414,95.882355,2428.54,10.090254,Sedentary,3.0
69.20903,96.88359,3989.8298,4.8608165,Highly_Active,6.0
64.17792,97.00951,648.86444,5.717526,Highly Active,3.0
86.36275,97.00325,980.9543,7.3719325,Highly_Active,8.0
73.356895,94.929375,12335.344,8.221511,Actve,3.0
64.069466,99.653206,4371.53,6.557099,Highly Active,10.0
57.354935,98.62631,736.06976,5.279626,Highly Active,3.0
69.059296,97.36466,22866.994,8.43218,Actve,10.0
71.040665,95.618034,1649.5375,6.4884477,Actve,10.0
87.7097,96.649536,2667.887,6.5020947,Actve,7.0
90.27261,98.96401,25163.906,7.8947062,Actve,3.0
57.25385,98.76168,1396.7228,8.758526,Highly_Active,8.0
89.76856,97.822426,24254.652,6.8595533,Highly_Active,6.0
85.688805,99.02486,8966.98,7.2174134,Active,10.0
67.034515,100.0,3897.1443,8.06953,Seddentary,8.0
86.36906,100.0,6325.854,6.160387,Active,1.0
63.117886,95.409424,4963.401,5.6773143,Highly_Active,5.0
81.084724,100.0,11433.884,5.9483633,Sedentary,5.0
111.37845,97.505104,454.33002,5.11945,Active,9.0
78.45823,99.5056,11751.215,4.8683176,Sedentary,8.0
69.87325,97.41287,24692.344,9.8315735,Active,3.0
55.292988,94.46638,3929.5898,5.1580076,Sedentary,10.0
76.23172,98.45378,1487.1769,6.907232,Highly_Active,1.0
89.96855,100.0,806.3771,6.371443,Seddentary,1.0
64.359566,95.98956,2980.6272,8.073006,Seddentary,9.0
83.11425,97.14634,980.1011,6.6742496,Seddentary,10.0
71.05023,100.0,1826.9321,8.580528,Actve,10.0
69.02305,100.0,7438.044,6.305946,Highly Active,5.0
82.33932,99.787674,3762.322,6.8679905,Sedentary,7.0
46.602203,99.358315,16189.891,7.6263046,Sedentary,6.0
72.12975,98.59098,4364.082,6.505463,Highly_Active,6.0
89.805855,96.23615,1171.4797,7.290354,Actve,4.0
72.227936,96.95982,1044.7113,6.9255238,Seddentary,9.0
75.10519,100.0,8269.055,4.3795505,Highly_Active,2.0
73.009186,97.67763,7034.0576,7.6483455,Highly_Active,7.0
103.68928,94.44372,8613.912,8.266373,Sedentary,7.0
80.77267,98.203804,2895.442,6.3056617,Seddentary,4.0
55.85914,94.07246,17258.285,6.505463,Seddentary,5.0
62.01069,96.59217,845.3879,6.940037,Active,7.0
76.40924,94.51209,233.80118,9.418594,Seddentary,3.0
93.8679,97.98602,9487.547,6.0731316,Sedentary,8.0
84.916695,98.49568,7912.3423,7.4336553,Highly_Active,5.0
89.88561,100.0,4762.453,6.237661,Seddentary,2.0
58.053562,99.15709,312.73422,7.3963084,Seddentary,9.0
84.46169,97.02454,848.852,6.505463,Highly Active,7.0
63.933224,96.1746,1520.9857,9.193734,Seddentary,8.0
73.1998,98.89904,7126.7764,7.0510683,Highly_Active,4.0
87.7514,94.618126,7614.6904,6.0818596,Actve,10.0
66.47063,100.0,7908.8647,6.122496,Seddentary,9.0
53.395737,98.852295,11373.602,6.917282,Seddentary,8.0
69.47866,95.653656,175.76051,9.504111,Highly_Active,4.0
76.81589,96.37259,7215.275,8.819847,Highly Active,5.0
85.24371,96.944534,2028.3784,6.096712,Actve,7.0
61.663612,97.819176,5924.702,6.641238,Actve,6.0
66.68845,98.60151,9372.556,6.7166157,Active,8.0
78.22832,97.45939,8911.936,3.572248,Highly_Active,3.0
83.18735,98.65247,2376.7678,6.1543684,Seddentary,1.0
78.04343,97.06137,3072.8774,6.8151903,Active,1.0
72.801956,100.0,17448.03,5.13829,Highly_Active,7.0
63.9071,99.53049,13228.097,9.090613,Sedentary,1.0
88.307014,100.0,2079.477,4.8112655,Sedentary,7.0
93.20311,98.728035,6190.793,4.9771285,Highly Active,10.0
66.23327,100.0,794.3486,7.5374265,Active,10.0
